datetime,date,AOD_GOES,AOD_AERONET
2024-08-22 12:40:41,2024-08-22,0.2600123882293701,0.2705911117635988
2024-08-22 12:50:42,2024-08-22,0.2645589113235473,0.2745611303764957
2024-08-22 13:00:42,2024-08-22,0.2654836475849151,0.2896077978928693
2024-08-22 13:10:42,2024-08-22,0.2594729661941528,0.2957771957744207
2024-08-22 13:20:50,2024-08-22,0.2738061249256134,0.2887004391195868
2024-08-22 13:40:42,2024-08-22,0.2903740108013153,0.2713204347864097
2024-08-22 13:50:42,2024-08-22,0.2986194491386413,0.2794618828667788
2024-08-22 14:00:42,2024-08-22,0.3121820092201233,0.279729365860547
2024-08-22 14:10:43,2024-08-22,0.326592206954956,0.2581207147007601
2024-08-22 14:30:43,2024-08-22,0.3435454070568084,0.2586342134214692
2024-08-22 14:40:43,2024-08-22,0.3810736238956451,0.2665400037525091
2024-08-22 14:50:43,2024-08-22,0.3762959241867065,0.2462779420072659
2024-08-22 15:00:43,2024-08-22,0.3786077201366424,0.2542342471790044
2024-08-22 15:10:44,2024-08-22,0.3941738307476043,0.2389743517123923
2024-08-22 15:30:43,2024-08-22,0.4319332540035248,0.2306550027286711
2024-08-22 15:40:43,2024-08-22,0.4625260829925537,0.2476676090585291
2024-08-22 16:00:43,2024-08-22,0.500747799873352,0.2752138496545785
2024-08-22 16:10:43,2024-08-22,0.3863137066364288,0.2763524128850743
2024-08-22 16:30:42,2024-08-22,0.4755492210388183,0.3065151165243089
2024-08-22 16:40:42,2024-08-22,0.4652231335639953,0.2968552856466472
2024-08-22 16:50:42,2024-08-22,0.4488093852996826,0.2506215209113221
2024-08-22 17:00:42,2024-08-22,0.4548200368881225,0.2479999003045609
2024-08-22 17:10:42,2024-08-22,0.4500423669815063,0.2391637560239759
2024-08-22 17:20:02,2024-08-22,0.4486552476882934,0.2016632201183169
2024-08-23 12:40:26,2024-08-23,0.2504569292068481,0.2520972029149115
2024-08-23 12:50:27,2024-08-23,0.2321166843175888,0.2532564022340333
2024-08-23 13:00:27,2024-08-23,0.2282636612653732,0.2355445205562243
2024-08-23 13:10:27,2024-08-23,0.2152405232191085,0.2404403550115959
2024-08-23 13:20:34,2024-08-23,0.2283407300710678,0.2422266466302919
2024-08-23 13:31:00,2024-08-23,0.2281095534563064,0.2402475236047908
2024-08-23 13:40:27,2024-08-23,0.2475286573171615,0.2264362189231095
2024-08-23 13:50:27,2024-08-23,0.2582399845123291,0.2191726549908953
2024-08-23 14:00:27,2024-08-23,0.2744996547698974,0.220513988983484
2024-08-23 14:10:28,2024-08-23,0.2654836475849151,0.2102887608177534
2024-08-23 14:30:28,2024-08-23,0.2943040728569031,0.2073540388420374
2024-08-23 14:40:28,2024-08-23,0.3074042797088623,0.2321383385368628
2024-08-23 14:50:28,2024-08-23,0.3214291930198669,0.253030180102184
2024-08-23 15:00:28,2024-08-23,0.3310616910457611,0.2510025227395117
2024-08-23 15:30:28,2024-08-23,0.3415418565273285,0.2890236276503245
2024-08-26 14:29:41,2024-08-26,0.9846075177192688,0.1176977679393187
2024-08-26 15:29:41,2024-08-26,0.7068062424659729,0.1253637502555083
2024-08-26 15:49:41,2024-08-26,0.8064448237419128,0.15643505376778
2024-08-26 15:59:41,2024-08-26,1.2634106874465942,0.1622556379063047
2024-08-26 16:49:40,2024-08-26,0.5505285859107971,0.1409976374720418
2024-08-26 16:59:40,2024-08-26,0.5813525915145874,0.1525494227069029
2024-08-26 17:09:40,2024-08-26,0.5076832175254822,0.137612901910972
2024-08-26 17:29:40,2024-08-26,0.4748556613922119,0.1111285510669673
2024-08-26 17:39:39,2024-08-26,0.5123838782310486,0.1126118345934836
2024-08-26 17:49:39,2024-08-26,0.4219925105571747,0.137835597757757
2024-08-26 17:59:39,2024-08-26,0.4383292198181152,0.1136771264616292
2024-08-26 18:09:39,2024-08-26,0.4316250085830688,0.1128481736428689
2024-08-27 11:20:28,2024-08-27,0.1397217214107513,0.1011147953676236
2024-08-27 11:39:22,2024-08-27,0.1660762429237365,0.1064617418350346
2024-08-27 12:09:22,2024-08-27,0.1467341929674148,0.1082513537991942
2024-08-27 12:30:05,2024-08-27,0.1321698427200317,0.1127038552375258
2024-08-27 16:29:23,2024-08-27,0.3753711879253387,0.1039593189613341
2024-08-27 16:49:23,2024-08-27,0.4075052142143249,0.1030839601103996
2024-08-28 13:49:06,2024-08-28,0.3703623116016388,0.2224673507489883
2024-08-28 13:59:06,2024-08-28,0.3638892471790313,0.2077878309244263
2024-08-28 14:09:07,2024-08-28,0.3795324265956878,0.2433799280799219
2024-08-28 14:29:07,2024-08-28,0.397718608379364,0.2245523583689369
2024-08-28 14:39:07,2024-08-28,0.4122058749198913,0.2270677350171216
2024-08-28 14:49:07,2024-08-28,0.4026504456996918,0.2202636003272756
2024-08-28 14:59:07,2024-08-28,0.4478846490383148,0.2067982324320189
2024-08-28 15:09:08,2024-08-28,0.445264607667923,0.2297948842000059
2024-08-28 15:29:07,2024-08-28,0.5029825568199158,0.2279735891060454
2024-08-28 15:39:07,2024-08-28,0.4832552075386047,0.2569943774877705
2024-08-28 15:49:07,2024-08-28,0.4121288061141968,0.2567887379388245
2024-08-28 15:59:07,2024-08-28,0.4234566390514374,0.2642048148109736
2024-08-28 16:09:07,2024-08-28,0.5502203702926636,0.2779738512529654
2024-08-28 16:29:06,2024-08-28,0.5105344653129578,0.2433642076600587
2024-08-28 16:39:06,2024-08-28,0.5261776447296143,0.2269345918585086
2024-08-28 16:49:06,2024-08-28,0.5587739944458008,0.2265123031320957
2024-08-28 16:59:06,2024-08-28,0.5624728798866272,0.2339806578935112
2024-08-28 17:09:06,2024-08-28,0.5222475528717041,0.2370091768404885
2024-08-28 17:29:06,2024-08-28,0.5264087915420532,0.2312552852602341
2024-08-28 17:39:06,2024-08-28,0.5226328372955322,0.23297621468639
2024-08-28 17:49:05,2024-08-28,0.5321112275123596,0.2296020754153186
2024-08-28 17:59:05,2024-08-28,0.4899594187736511,0.234644555588475
2024-08-28 18:09:05,2024-08-28,0.4602142572402954,0.2276967697456554
2024-08-28 18:29:05,2024-08-28,0.3985662460327148,0.2337087538737419
2024-08-28 18:50:21,2024-08-28,0.3493249118328094,0.2396174493459018
2024-08-28 18:59:05,2024-08-28,0.4595206975936889,0.2401218709868069
2024-08-28 19:09:05,2024-08-28,0.47724449634552,0.236987733493104
2024-08-28 20:00:18,2024-08-28,0.1061235666275024,0.2348127812426748
2024-08-28 20:09:04,2024-08-28,0.1051217913627624,0.2481352054068279
2024-08-29 13:29:41,2024-08-29,0.3868531286716461,0.3633026241994859
2024-08-29 19:00:48,2024-08-29,0.3311387598514557,0.2921837280241211
2024-08-29 19:10:48,2024-08-29,0.3737529516220093,0.2951390031280286
2024-08-29 19:50:33,2024-08-29,0.2271848171949386,0.3153068420636944
2024-08-30 10:11:02,2024-08-30,0.3910143673419952,0.1883398607234406
2024-08-30 10:30:31,2024-08-30,0.2743455469608307,0.1896649403414657
2024-08-30 10:40:34,2024-08-30,0.2714943289756775,0.1889151575281292
2024-08-30 19:00:44,2024-08-30,0.387469619512558,0.2964199551416386
2024-08-30 19:10:30,2024-08-30,0.4043457508087158,0.3176765223431586
2024-08-31 10:10:01,2024-08-31,0.5022119879722595,0.2267541284988176
2024-08-31 10:20:41,2024-08-31,0.3220456838607788,0.2152366758304168
2024-08-31 10:40:18,2024-08-31,0.3079437017440796,0.2078693276524089
2024-08-31 10:51:01,2024-08-31,0.2892181277275085,0.2144226613599005
2024-08-31 11:00:40,2024-08-31,0.249223992228508,0.2037864456388735
2024-08-31 11:10:38,2024-08-31,0.25407874584198,0.2042888418379631
2024-08-31 11:40:46,2024-08-31,0.2255665808916092,0.1894339504667245
2024-08-31 11:50:15,2024-08-31,0.2358926087617874,0.1920832101765705
2024-08-31 12:00:24,2024-08-31,0.2303442806005478,0.1937837368026095
2024-08-31 19:10:44,2024-08-31,0.7287683486938477,0.3948727944648573
2024-08-31 19:20:12,2024-08-31,0.4920400381088257,0.367882919957369
2024-08-31 19:50:07,2024-08-31,0.5924492478370667,0.3549019823011873
2024-08-31 20:10:17,2024-08-31,0.7889522314071655,0.3489175765401899
2024-09-01 10:09:54,2024-09-01,0.5480626821517944,0.2253456557379261
2024-09-01 10:19:53,2024-09-01,0.4044228196144104,0.2272057240172729
2024-09-01 10:39:05,2024-09-01,0.388163149356842,0.2324726134070636
2024-09-01 10:49:56,2024-09-01,0.374215304851532,0.2330997892283534
2024-09-01 10:59:32,2024-09-01,0.330676406621933,0.2396940045202156
2024-09-01 11:09:39,2024-09-01,0.341618925333023,0.2396777521727242
2024-09-01 11:49:46,2024-09-01,0.3144167363643646,0.2355918676193197
2024-09-01 11:59:58,2024-09-01,0.31534144282341,0.2351659097617522
2024-09-01 19:19:53,2024-09-01,0.5329589247703552,0.5277966021056287
2024-09-01 19:50:36,2024-09-01,0.483794629573822,0.6715590308540018
2024-09-02 10:40:01,2024-09-02,1.9554095268249512,1.2693004652584028
2024-09-02 10:49:35,2024-09-02,2.414070606231689,1.2787129004957083
2024-09-02 11:09:19,2024-09-02,1.5802043676376345,1.3056596941916476
2024-09-02 11:39:35,2024-09-02,1.7071222066879272,1.2124197462770534
2024-09-02 11:49:18,2024-09-02,1.4811052083969116,1.1420991861127403
2024-09-02 11:59:39,2024-09-02,1.2105475664138794,1.111459081494637
2024-09-02 19:19:34,2024-09-02,1.949321746826172,1.6892018484007834
2024-09-03 10:49:15,2024-09-03,2.390413284301758,1.3152952285147907
2024-09-03 11:10:59,2024-09-03,1.9433882236480715,1.2598958875823996
2024-09-03 12:49:42,2024-09-03,1.2077734470367432,0.9355310517394412
2024-09-04 10:10:37,2024-09-04,1.0162793397903442,0.3802122123889452
2024-09-04 10:40:46,2024-09-04,0.5750336647033691,0.3836222284408659
2024-09-04 11:10:18,2024-09-04,0.452508270740509,0.4039490497341302
2024-09-04 19:20:37,2024-09-04,0.436479777097702,0.5130295346640676
2024-09-04 19:49:43,2024-09-04,0.2335037440061569,0.5212615991014643
2024-09-05 10:39:48,2024-09-05,0.911169409751892,0.919713873760472
2024-09-05 11:20:21,2024-09-05,0.9129417538642884,0.9694979709386004
2024-09-05 18:19:35,2024-09-05,0.5518385767936707,0.6733481647841465
2024-09-05 19:50:54,2024-09-05,0.2924546301364898,1.0428562065265692
2024-09-07 11:30:53,2024-09-07,3.55163049697876,1.335255783617579
2024-09-07 12:00:50,2024-09-07,1.166392207145691,1.2968457157401403
2024-09-07 12:10:45,2024-09-07,1.5042232275009155,1.224509597116092
2024-09-07 12:50:54,2024-09-07,1.4591431617736816,1.203831350385462
2024-09-07 13:00:54,2024-09-07,1.3954144716262815,1.1740233657948147
2024-09-07 13:20:54,2024-09-07,1.4280109405517578,1.174226539215826
2024-09-07 13:30:54,2024-09-07,1.4153730869293213,1.1396367959011977
2024-09-07 13:40:54,2024-09-07,1.4118282794952393,1.1364519663056496
2024-09-07 13:50:54,2024-09-07,1.1401917934417725,1.1412886283817154
2024-09-07 14:00:54,2024-09-07,1.1498242616653442,1.140230135031021
2024-09-07 14:20:55,2024-09-07,1.170476317405701,1.162799277690066
2024-09-07 14:30:55,2024-09-07,1.1700910329818726,1.1682623594595285
2024-09-07 14:40:55,2024-09-07,1.1626932621002195,1.1623733829533098
2024-09-07 14:50:55,2024-09-07,1.18850839138031,1.1622761379255384
2024-09-07 15:00:56,2024-09-07,1.1680874824523926,1.154276464807367
2024-09-07 15:20:55,2024-09-07,1.127708077430725,1.1568302639249188
2024-09-07 15:30:55,2024-09-07,1.1513655185699463,1.1305391454426794
2024-09-07 15:40:55,2024-09-07,1.1889708042144775,1.152997895417692
2024-09-07 15:50:55,2024-09-07,1.1802629232406616,1.1364902705975004
2024-09-07 16:00:55,2024-09-07,1.1451236009597778,1.1293835460909736
2024-09-07 16:20:54,2024-09-07,1.1969850063323977,1.1424296035729251
2024-09-07 16:30:54,2024-09-07,1.2044597864151,1.1511918014403786
2024-09-07 16:40:54,2024-09-07,1.2115492820739746,1.147716109544078
2024-09-07 16:50:54,2024-09-07,1.2031497955322266,1.132028662129568
2024-09-07 17:00:54,2024-09-07,1.0387808084487915,1.1292177675184891
2024-09-07 17:30:54,2024-09-07,1.0331554412841797,1.1518060402901469
2024-09-07 17:40:54,2024-09-07,1.1334104537963867,1.101238032089134
2024-09-07 17:50:54,2024-09-07,1.07492196559906,1.0903387594222305
2024-09-07 18:00:53,2024-09-07,1.1193084716796875,1.1234992688603298
2024-09-07 19:10:53,2024-09-07,0.8618509769439697,1.0279884426618149
2024-09-07 19:20:53,2024-09-07,0.8515249490737915,0.981202476022892
2024-09-07 19:49:25,2024-09-07,0.7115069031715393,1.0354477540481068
2024-09-08 10:29:17,2024-09-08,2.151681423187256,1.3404371442260576
2024-09-08 10:40:32,2024-09-08,2.2685043811798096,1.3479554681744117
2024-09-08 11:10:32,2024-09-08,1.7616807222366333,1.3354685094978382
2024-09-08 11:20:32,2024-09-08,1.233357310295105,1.3163066210612109
2024-09-08 11:30:32,2024-09-08,1.622664451599121,1.29231526617335
2024-09-08 11:40:20,2024-09-08,1.6001629829406738,1.288940685739267
2024-09-08 11:50:32,2024-09-08,1.4381057024002075,1.2737145326822756
2024-09-08 11:59:26,2024-09-08,1.5207140445709229,1.2729187561584003
2024-09-08 12:09:25,2024-09-08,1.4494335651397705,1.2626862860442778
2024-09-08 12:19:35,2024-09-08,1.4601448774337769,1.2544417887781734
2024-09-08 12:29:25,2024-09-08,1.4289356470108032,1.2527725565321093
2024-09-08 12:39:58,2024-09-08,1.50137197971344,1.2838797887287197
2024-09-08 12:50:33,2024-09-08,1.4891194105148315,1.2772256352311049
2024-09-08 13:00:33,2024-09-08,1.470316767692566,1.286930641017241
2024-09-08 13:20:33,2024-09-08,1.511929273605347,1.2987571643741516
2024-09-08 13:30:33,2024-09-08,1.5223323106765747,1.276854100827381
2024-09-08 13:40:33,2024-09-08,1.2244184017181396,1.286426786057394
2024-09-08 13:50:33,2024-09-08,1.2301207780838013,1.2936420427767217
2024-09-08 14:00:33,2024-09-08,1.2563211917877195,1.3043074797939824
2024-09-08 14:20:34,2024-09-08,1.265028953552246,1.3008425978132387
2024-09-08 14:30:34,2024-09-08,1.2934640645980835,1.3188398151007277
2024-09-08 14:40:34,2024-09-08,1.315040946006775,1.3022949527847671
2024-09-08 14:50:34,2024-09-08,1.3173527717590332,1.302950793681243
2024-09-08 15:00:35,2024-09-08,1.307412028312683,1.296390949581513
2024-09-08 15:20:34,2024-09-08,1.3378506898880005,1.3096885426022276
2024-09-08 15:30:34,2024-09-08,1.3301446437835691,1.3010152619715534
2024-09-08 15:40:34,2024-09-08,1.3413183689117432,1.252330421030344
2024-09-08 15:50:34,2024-09-08,1.3356930017471311,1.3283535538459224
2024-09-08 16:00:34,2024-09-08,1.3673646450042725,1.3467588994594728
2024-09-08 16:20:33,2024-09-08,1.3832390308380127,1.3471914973151229
2024-09-08 16:30:33,2024-09-08,1.389943242073059,1.2875767853725055
2024-09-08 16:40:33,2024-09-08,1.3591963052749634,1.288072076101992
2024-09-08 16:50:33,2024-09-08,1.342551350593567,1.3609061598094103
2024-09-08 17:00:33,2024-09-08,1.3482537269592283,1.3154458120656427
2024-09-08 17:30:33,2024-09-08,1.4241578578948977,1.300469872820918
2024-09-08 17:40:33,2024-09-08,0.9331315159797668,1.3266060131193538
2024-09-08 17:50:33,2024-09-08,0.9372156858444214,1.3568072040091368
2024-09-08 18:00:32,2024-09-08,0.9721238017082214,1.3484258902046822
2024-09-08 19:10:32,2024-09-08,1.07499897480011,1.4798434978867252
2024-09-08 19:20:32,2024-09-08,1.0996582508087158,1.4677601877574105
2024-09-08 19:29:04,2024-09-08,1.04702627658844,1.4510419467210307
2024-09-09 10:30:24,2024-09-09,1.8923743963241575,1.1349452427586804
2024-09-09 10:40:11,2024-09-09,1.285526990890503,1.1164967682753977
2024-09-09 11:10:11,2024-09-09,1.3740688562393188,1.1250907847038545
2024-09-09 11:20:11,2024-09-09,1.2617924213409424,1.1207962450805609
2024-09-09 11:29:16,2024-09-09,1.1593797206878662,1.1127883404113277
2024-09-09 11:50:11,2024-09-09,1.1304051876068115,1.122533197318774
2024-09-09 12:40:59,2024-09-09,1.033694863319397,1.1426093306296012
2024-09-09 12:50:12,2024-09-09,1.0407843589782717,1.1535035285865498
2024-09-09 13:00:12,2024-09-09,1.057429313659668,1.1576419288342727
2024-09-09 13:20:12,2024-09-09,1.0521892309188845,1.1482346142168034
2024-09-09 13:30:12,2024-09-09,1.127939224243164,1.156379175934105
2024-09-09 13:40:12,2024-09-09,1.1109089851379397,1.1064321504076136
2024-09-09 13:50:12,2024-09-09,1.1145308017730713,1.1455712733396366
2024-09-09 14:00:12,2024-09-09,1.1316381692886353,1.1293123070531148
2024-09-09 14:20:13,2024-09-09,1.2454557418823242,1.148869054255364
2024-09-09 14:30:13,2024-09-09,0.9871506094932556,1.1518244243863
2024-09-09 14:40:13,2024-09-09,1.009575128555298,1.1413593278656864
2024-09-09 14:50:13,2024-09-09,1.0017919540405271,1.1070908837931663
2024-09-09 15:00:14,2024-09-09,0.9832975268363952,1.0947850642909531
2024-09-09 15:20:13,2024-09-09,0.9658820033073424,1.072033975857752
2024-09-09 19:20:11,2024-09-09,0.6631132364273071,1.1648471640859517
2024-09-09 19:29:30,2024-09-09,0.6593372821807861,1.1870669978757569
2024-09-09 19:50:18,2024-09-09,0.4739309549331665,1.124370135700216
2024-09-10 11:09:50,2024-09-10,0.8138425946235657,0.9296101317336148
2024-09-10 11:19:50,2024-09-10,0.79704350233078,0.8810190004110041
2024-09-10 11:49:50,2024-09-10,0.9063146114349364,0.9093188990577938
2024-09-10 12:59:51,2024-09-10,0.9392192363739014,0.7695334612723886
2024-09-10 14:19:52,2024-09-10,0.8904402256011963,0.8739762153120908
2024-09-10 14:29:52,2024-09-10,0.8598474264144897,0.7370082029878251
2024-09-10 14:39:52,2024-09-10,0.9604877829551696,0.7749575893708934
2024-09-10 15:19:52,2024-09-10,0.7966582179069519,0.8099565575391336
2024-09-10 15:29:52,2024-09-10,0.7791656255722046,0.8154008356012002
2024-09-10 15:59:52,2024-09-10,0.7826333045959473,0.7438877511761678
2024-09-10 16:39:51,2024-09-10,0.7806297540664673,0.7990499797079716
2024-09-10 17:29:51,2024-09-10,0.8010506629943848,0.7902146442741697
